"---PBT Bankroll Export---"
id,starttime,endtime,breakminutes,playingminutes,variant,game,limit,tablesize,location,type,currency,exchangerate,buyin,cashout,netprofit,grossprofit,rebuys,rebuycosts,addoncosts,bounties,bountycosts,smallblind,bigblind,3rdblind,ante,expenses,expensesfromstack,handsperhour,place,player,itm,mttname,startstack,private,casinoid,staking,stakingpercent,sharesincomings,sharesoutgoings,stakingplayer,sessionnote,tags,notes,chipgraph,updatetimes
4917378,"2023-06-04 15:50:00","2023-06-05 01:18:00",0,568,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,500,536,36,36,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917379,"2023-06-03 14:21:00","2023-06-04 03:44:00",0,803,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,500,669,169,169,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917380,"2023-06-02 15:10:00","2023-06-03 01:30:00",0,620,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,567,267,267,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917381,"2023-05-30 16:50:00","2023-05-30 20:50:00",0,240,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,483,183,183,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917382,"2023-05-29 15:33:00","2023-05-29 23:40:00",0,487,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,400,963,563,563,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917383,"2023-05-28 14:43:00","2023-05-29 02:50:00",0,727,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,700,113,-587,-587,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917384,"2023-05-27 14:47:00","2023-05-28 01:45:00",0,658,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,745,445,445,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917385,"2023-05-26 16:35:00","2023-05-27 04:39:00",0,724,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,500,212,-288,-288,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917386,"2023-05-25 16:07:00","2023-05-26 00:43:00",0,516,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,625,325,325,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917387,"2023-05-24 15:32:00","2023-05-24 23:58:00",0,506,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,400,765,365,365,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917388,"2023-05-21 14:44:00","2023-05-21 23:10:00",0,506,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,850,0,-850,-850,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917389,"2023-05-20 17:55:00","2023-05-21 03:25:00",0,570,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,850,1201,351,351,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917390,"2023-05-19 15:33:00","2023-05-19 23:55:00",0,502,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,722,422,422,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917391,"2023-05-18 16:47:00","2023-05-19 00:13:00",0,446,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,200,505,305,305,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917392,"2023-05-17 16:30:00","2023-05-18 01:46:00",0,556,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,400,411,11,11,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917393,"2023-05-13 14:33:00","2023-05-13 22:40:00",0,487,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,725,425,425,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917394,"2023-05-13 13:33:00","2023-05-14 02:45:00",0,792,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,600,705,105,105,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917395,"2023-05-12 14:35:00","2023-05-13 02:42:00",0,727,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,400,875,475,475,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917396,"2023-05-11 17:05:00","2023-05-12 01:16:00",0,491,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,751,451,451,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917397,"2023-05-10 15:05:00","2023-05-10 23:45:00",0,520,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,200,670,470,470,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,"Straight flush",,[],[],[]
4917398,"2023-05-09 16:40:00","2023-05-10 02:54:00",0,614,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,500,630,130,130,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917399,"2023-05-07 14:32:00","2023-05-08 00:04:00",0,572,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,0,-300,-300,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917400,"2023-05-06 15:27:00","2023-05-07 02:01:00",0,634,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,995,695,695,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917401,"2023-05-05 14:46:00","2023-05-06 02:09:00",0,683,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,400,520,120,120,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917402,"2023-05-04 14:28:00","2023-05-05 02:33:00",0,725,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,600,126,-474,-474,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917403,"2023-05-01 15:37:00","2023-05-02 02:47:00",0,670,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,106,-194,-194,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917404,"2023-04-30 14:05:00","2023-04-30 20:33:00",0,388,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,200,1202,1002,1002,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917405,"2023-04-29 13:05:00","2023-04-30 01:09:00",0,724,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,190,-110,-110,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917406,"2023-04-28 15:40:00","2023-04-29 01:36:00",0,596,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,1024,724,724,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917407,"2023-04-27 15:00:00","2023-04-28 01:24:00",0,624,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,600,429,-171,-171,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,"KK vs 89suited, showed hand when had the nuts and the second player went all in",,[],[],[]
4917408,"2023-04-26 17:50:00","2023-04-26 23:10:00",0,320,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,200,615,415,415,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917409,"2023-04-23 18:09:00","2023-04-23 23:27:00",0,318,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,400,509,109,109,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917410,"2023-04-22 16:30:00","2023-04-23 03:55:00",0,685,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,400,710,310,310,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917411,"2023-04-20 18:30:00","2023-04-21 01:19:00",0,409,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,400,451,51,51,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,"Set over set,aces cracked on the flop",,[],[],[]
4917412,"2023-04-18 20:20:00","2023-04-19 00:40:00",0,260,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,200,432,232,232,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917413,"2023-04-17 19:25:00","2023-04-18 00:04:00",0,279,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,200,281,81,81,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917414,"2023-04-15 21:40:00","2023-04-15 23:43:00",0,123,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,200,439,239,239,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917415,"2023-04-10 19:50:00","2023-04-11 03:00:00",0,430,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,400,426,26,26,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917416,"2023-04-09 18:09:00","2023-04-10 00:01:00",0,352,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,605,305,305,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917417,"2023-04-08 17:50:00","2023-04-09 03:24:00",0,574,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,418,118,118,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917418,"2023-04-07 20:17:00","2023-04-08 04:50:00",0,513,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,251,-49,-49,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917419,"2023-04-06 15:00:00","2023-04-07 00:40:00",0,580,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,571,271,271,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917420,"2023-04-04 18:10:00","2023-04-05 02:45:00",0,515,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,400,99,-301,-301,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,"Hands dead",,[],[],[]
4917421,"2023-04-03 18:30:00","2023-04-04 00:30:00",0,360,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,300,360,60,60,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
4917422,"2023-04-02 18:29:00","2023-04-03 01:01:00",0,392,"Cash Game","Texas Holdem","No Limit",Full-Ring,Lac,"Home Game",CAD,1,200,765,565,565,0,0,,,,1,2,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],[],[]
